제목,날짜,작성일,작성자,댓글
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 20:22:39,asuc****,문재인 보유국이니 이모양 이꼴이 됐지 한심해서 말도 안나온다
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 15:55:27,oldm****,문파님들의 뜻에 따르면 일단 민주당공천 후보까지는 되겠으나 거기까지가 한계일거네요~~!!문파아닌 유권자가 훨~~신 훨~~신 많고도 많거든요~~!!
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 13:51:14,prea****,"대깨문들 털어야하니까 친문당 없애고 새로운 당 나오겠네!. 암튼 더듬어공산당의 대깨문 진성 권리당원들아, 계속 열라 나대어서 민주당 대선주자들 주저앉히그라!"
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 12:38:26,gang****,이재명 저 백대가리 세키는 저 휜머리가 스스로 졸리 멋지다고 착각하나봄
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 10:48:06,esta****,"중앙, 박근헤 최순실 국정농단은 촛불집회 이전에 다 알고도 입도 뻥긋 못하고 4대강 문제점도 침묵 하더니 이제 언론자유보장되니 떠든다. 제2의 이명박 당선돼서 사찰, 감시 당하면 또 납짝 엎어질텐가? 추하다. 잘배우고 유식한 자의 본질이 이런 거라니."
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 20:23:44,asuc****,ㅎㅎ 참 못넜다
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 10:24:14,정****,저 인간들 모조리 쓸어버릴 대상!
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 00:29:18,meya****,"좋은 기사 한 줄 내주지 않더니 ... 이젠 시간 차 공격성 뉴스만 미안마 군부 독재를 그리워 하다니 민주 시민들이 불쌍하다 선택은 자유니, 고마움 모르고 맘껏 누렸던 소중했던 선진 민주주의를 그리워 하게 될 것이다 역사의 심판을 부디 두려워 하기를"
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-13 22:52:57,이****,국짐당정권이 그립나? 차선이싫타고 최악을 선택하는 어리석은자들이네
당심 맞추려다 본선 망치는 딜레마…박영선도 도리 없었다,2021-04-13 10:00:00,2021-04-14 20:24:41,asuc****,최악이 누군지 절 모리나 ? 그렇다면 바보소리듣지
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-25 08:31:59,haep****,주사파 림종석! 여긴 대한민국이지 북조선인민공화국이 아니다!
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-25 07:12:28,modo****,김일성주체사상 신봉자며 북한과 내통한 이런 인간들이 대한민국 대통령 꿈 꾼다니 어이없다.
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-25 06:35:42,tm****,바로 이놈들이다 문재인은 꼭두각시 였고 이놈들이 골수 빨개이 실체들이다 잘 지켜보고 대처해야 된다 종북좌파들은 씨를 말려야 된다
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 19:11:25,임****,차라리 북괴 돼지보고 대선나오라해라 네놈들보다 표가더나올듯하다
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 14:15:48,jeun****,북한보다 더 빨.갱.이들이 설쳐대는 작금의 대한민국....
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 11:14:20,mcsd****,사회주의 공화국이 활개를 치는군
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 10:20:52,ryon****,민주건달들이 대한민국 시장경제를 망치고 있습니다. 사업을 못하게 각종 규제로 묶었놓고 일 할 의욕을 떨어뜨리고 있습니다.
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 10:05:10,uri3****,뻘개이들 나와라
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 10:02:38,bby0****,관리자에 의해 삭제된 댓글입니다.
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 09:58:14,park****,대한민국내에 공산 사회주의자들이 권력을 쥐고 이제는 대통령까지 하려 하네 대표적인 공산 사회주의자 조국 임종석 이인영 외 다수 어떻게 하면 정은이처럼 영원히 권력을 가질까 하는 대한민국의 대표적인 공산 사회주의자들 아직도 전향을 않했지
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 09:48:37,방****,"야~~~~~~~이건,꼴값이아니라완전GR들이구나! 이인영,임종석이대권두고 고민이라? ㅋㅋ큭, 그래,꼴뚜기,망둥이다들뛰어보거라 나는 가만히앉아어부지리나챙겨봐야겠다! 칼만들면강도라는말이있는데, 네것들은칼도없이강도짓하려는구나? 느그놈들대통령시키느니,차라리 바싹말린오징어한마리가져다앉혀놓으면나중에술안주로라도써먹지, 은정(날날리검사)아~~~~여기술상이나봐와라잉?"
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 09:43:08,kch4****,어설픈 좌편향 문재인이 만으로도 나라가 김정은이 발맡에서 발발거리는 처지에 골수 주사파가 집권? 생각만으로도 끔찍하다. 문제는 집권여부를떠나 저들의 등장에 좌파로 포장된 주사파 북한정권 추종자들의 선동과 극단행동으로인한 사회불안일것.
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 08:26:52,sysg****,골때리는 인긴들 물정모르는대학생들 사기치고 사회에나와 북한볼모로 사기치고 너네들이 이사회에서 한일이 무엇인가를 생각해봐라 아무것도아닌 선동몰이 뿐인것을 더러운 작자들
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 08:19:14,siny****,구역질 난다 징그런놈들
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 07:12:48,doju****,법과 시스템으로 자유가 있으니
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 06:54:10,이****,엥!!! 이게 뭔소리여??
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 06:35:25,wang****,항상마음은김일성을향해있는샛빨간것들이대한민국을북정은이에게바치려고통출마하려한데요대한민국큰일났죠어찌하면좋을까요
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 06:17:34,ckdk****,이넘들이다공공의적
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 05:31:18,bell****,인권 팔아먹는 Red갱이 주사파 새 끼들 누리는 건 자유 대한민국이고 지향하는 건 왜 중공ㆍ북괴인데 애새 끼들은 미국유학 보내고 이해할 수 없는 쓰렉이들
"또 ""친문 밀자""…'전대협 의장' 이인영·임종석 대권도전 고민",2021-04-23 16:22:00,2021-04-24 05:02:20,이****,과거엔 북한 주체사상을 신봉한 빨갱 x들~!! 지금은 돈과 권력욕으로 변질된 우리사회와 자유민주주의의 암적인 존재들~!!
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-17 10:17:30,haep****,정세균 사꾸라 지지도가3프로나 될까? 대선출마한다고 그만두면 도망가는 꼴! 그냥 마지막총리로 명을 다하라!
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 19:00:13,hsw3****,꼴뚜기뛰니 망둥어도뛴다고 개나소나 모두대권에 나선단다. 쨉도안되는 야바위정치꾼들이 물이올랐구나. 국회의장하고 국무총리? 대통령? 이나라가 자기것인줄 아는가보네
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 14:37:28,lee2****,정세균은 아.제 백신이나 맞아라.
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 14:35:26,lee2****,총리도 과한 사람이 대권이라니...욕심도 많다.
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 14:05:20,An10****,욕심이 화근 이다. 국회의장 하던분이 국무총리 다음에 대법원장 하시조ㅡ~
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 14:03:18,jjod****,관리자에 의해 삭제된 댓글입니다.
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 14:00:11,gent****,코로나 이야기는 쏙들어갔어ㅋㅋㅋ 지금 코로나가 사실이라면 다죽게 생겼는데 이런얘기 할 시간이없지ㅋㅋ 코로나는 정치에 이용되는 사기수단이니까.^^
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 13:59:29,wxyz****,입법부의 수장에서...행정부의 아첨꾼으로 전략한 정세균...한국가의 3권 분립의 기강을 파괴한 전형적인 권력 탐욕의 표본 정세군.....입법부가 행정부의 아첨꾼으로 몰락한 집권당의 행위에 분노를 .....간웅과 아첨..
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 13:33:59,Myun****,문제인이 또다른 공적는 개나 소나 대통령 할 수 있단 자신감 부여!
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 13:27:19,최****,국민을. 가지고놀면. 끝이. 비참하다 세월이. 이제는. 발한번. 잘못내뒤디면 요단강넘어가는. 세월이왔다 옛날. 돌도끼시절은. 갔다 누가잘못했니. 잘했니. 정부가 떠들면. 떠들수록. 그만큼. 민심이떠난다 이정권은. 도대체가. 기본이. 않돼어있다 민심은떠났다. 하늘이버렸다 왜180석에. 하늘에구멍내서 옥황상제. 관을뺏어. 쓸려고. 덤벼드는짓거리들을 해놓고. 이제와서. 민심은움직인다 아직도. 꿈속을. 헤매고있느냐. 민심이천심이다라는 가장기본수칙을 쌈싸먹고. 치워버렸는지. 무소불위 잘나갈때. 몸을낮추고. 또낮추고 국민은. 나의편이. 아닌국민을. 더보듬어주고 다독여주고. 귀기울이고. 비판을하면 이유가있겠지. 국민이화가나면. 왜화가났는데 왜화가났는지. 알아볼려고. 시도도않하는 이정권. 말로가.
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 13:25:44,ssbk****,"벼라별짓을 다해도 이낙연, 정세균은 이미 유권자들로 부터 버림 받았다."
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 13:05:25,이****,세균이 세균을 몰고 다니니 코로나가 줄어 들겠나...코로나로 대선까지 노려 보려고 조작하고 있는데 그것조차 맘데로 안되니....그냥 할일만 하세요 !! 여기저기 기웃거리지 말고....어차피 능력안된는건 국민들이 다 알고 있어요 !!!
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 13:04:12,aurr****,"가라앉는 배에서 선장 되겠다고 나와봐야 가라앉는 것은 매 한 가지. 4년 동안 부동산, 서민 경제에 실패만 하다가 요 1년 동안 코로나 덕분에 가려졌던 무능이 남은 기간 동안 더 두드러질 텐데 한줌 밖에 안되는 2천파 촛불 지지만 내 세운 문무능 후광으로 대선을 꿈꾸다니 너의 꿈은 그냥 꿈으로 끝날 것이다."
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:47:52,jame****,구고히의장까지 한 사람이 총리로 부른다고 얼씨구나 하고 달려간 게 패착이었다. 문재인이를 아직도 몰랐다는 당신의 지력에 실망크다. 이제라도 좋은 총리로 남으려는 노력이 당신을 역사에 남기는 일이 될것 같다.
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:33:30,byin****,이 기사 읽고 베개 안고 한참 실실 웃었다.
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:25:25,sos2****,깜냥도 안돼는 것들이 개나소나 대통령한단다. 대한민국을 얼마나 더 말아 쳐드시게?
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:19:29,deli****,세균군.대권?삶은 소 대 가 리 앙천대소할 일이로다! 옷벗거던 요양보호소나 알아보시게나~!!!
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:17:16,cand****,헛꿈을 꾸는 그대! 정신 차렷!
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:07:17,tiam****,대권같은 소리하고 자빠졌네
"4월 사의설 삐끗···""머리 복잡"" LH에 꼬이는 정세균 대권행보",2021-03-16 10:30:00,2021-03-16 12:01:16,Woob****,주어진 일이나 제대로 하길 바란다. 떡줄놈은 생각도 않는데 김칫국부터 마시는 거냐?
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-16 16:36:07,Yj00****,오만하지 말자..재명이 그러면 독박 쓰고 낙오 한다..다된것 같지만...민주당은 안된다. 이번 보선이 뭘 말하지 않았나> 두여자 문제로 안될것 같으다...윤석열과 안철수의 투톱이 뜨면 어렵게 된다..
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-15 11:49:33,big ****,중국공산당이 제일 신뢰하는 한국 정치인 인물 1위 이재명! 왜? 중국돈도 받아서 정치자금을 쓰고 공산당의 정치이념에 동조하고 시진핑에게 아부를 하며 정치생명을 이어가는 정치인 이런 놈을 우리는 간첩이라고 한다! 여론조사에 이재명을 띄우는 놈들이 바로 조선족과 전라도 친중파들 인것을 잘 분석해보면 답이 나오지! 송영길 중국 간첩이 당대표가 되어서 무슨 수를 쓰던 이재명을 대권후보에 올려 놓고 부정개표만 하면 한국은 통째로 중국공산당이 집어 삼키는 일만 남게된다!
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-12 11:47:12,oldm****,이 지사가 다른 주자들이 격하게 반박할것을 모르고 말를 하셨다고는 보이지 않거든요// 그게 그분의 전략입니다// 두드려다오 자꾸 두르리면 얻어 맞을 수록 자기지지율은 상승 할것을 알고 있어 그리 하시는 것같습니다//
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-15 11:51:14,big ****,중국공산당의 지원을 받으며 커온 공산주의 친중 정치인 이재명을 잘 알고 나서 지지를 하던 반역에 동참하던 해야 할것입니다
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-11 21:50:47,pb77****,넌 딱 도지사 까지만 주댕이가 앞서고 ~ 법적으론 면피되었을지모르지만 인성에 대한 파렴치한? 느낌엔 ....아주 독한 사회주의와 독재 주의 중간 노선을 취하는 사람인거 같아
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-06 11:05:04,ssbk****,똘만이들끼리 서로 피터지게 치고 싸워도 지지율은 않오른다.
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-06 06:04:45,써****,독재 저런사람이 대통? 무섭다ㅡ
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-01 08:50:27,lehk****,이재며믄 국짐당의 X맨인거 같다. 허구헌날 내부 분탕질에 지 꼴리는데로 생각없이 말하고 어이가 없다! 정권 빼기면 다 X맨 탓이 크다고 봐야겠지. 지금 댓글 옹호론자들 보면 하나같이 국짐당에서 불구경하듯이 이재명 추켜세우고 있는 속셈 뻔하다
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-01 05:13:20,전****,이재명 훌륭하신분 정세균 무난하신분 김두관 쎄신분 무계감은 정세균이나 너무 안정적 김두관은 조금 덜익은 이익에 밝은 이재명은 뚜렷하나 포용은 약하고 이재명 정세균 둘중 하나 안정과 개혁 둘중 하나 택해야겠다
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-15 11:52:24,big ****,친중 간첩 이재명을 칭찬하고 싵은 너는 대깨문 조선족 ?아니면 전라도 중국간첩 지망생?
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-01 17:21:43,siki****,노올고 있네. 어디 깨진 냄새가 그윽.
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-04-30 23:54:08,Jesk****,질투하는 금수들이 많군? 김두관은 진짜 재수없어 군수출신이라해서 한때 좋아했는데 인간성이 제로 빵 이더라고요 안봤음 좋겠어요 여당은 어차피 알죠? 어대명!
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-04-30 21:33:21,san0****,도지사가 총리의 하급자라니ᆢ 누구 대갈에서 나온 헛소리냐??
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-05-01 05:02:37,agri****,총리는 지명직 ! 도지사는 선출직 ! 결이 다른것 같은데 .....
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-04-30 20:17:32,mbiz****,여러모로 많이 부족한 사람이 일을 벌리면 주변이 힘들어진다. 독선적이고 아집이 강하면 남의말은 귀에 안들어오지....
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-04-30 19:11:21,dchj****,언론에서 분탕질을 하는 것인지... 민주당 내에서 서로 지적할 수 있는 것을 언론이 교묘히 확대시키며 불을 지피는구나!
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-04-30 18:46:22,곽****,중앙일보 민주당분열 조작시작했구나 기레기들 ㅠ
"이재명 1380만 시간에 與 발끈 ""보자보자 하니 오만함이…""",2021-04-29 18:47:00,2021-04-30 17:28:33,dohi****,도민직접선거로 선출된 도지사가 총리의 하급자라니 궤변도 궤변 나름 이런 궤변 첨 들어본다
