제목,날짜,작성일,작성자,댓글
"""계파 사라졌다""던 국힘…요즘 최대 계파 '유승민계' 떴다",2021-04-25 16:04:00,2021-04-26 04:31:34,pch2****,"김무송, 유승민 똑바로 봐 ,나라를 이렇게 만든 장보인들이 대선을 꿈군다고 소거웃는다, 절대로 절대로 안돼, 하늘이 두쪽나도 안돼, 국민의 힘은 희망이 없다. 적페 청산 1호,2호를 청산하지 않으면 절대 안돼"
"""계파 사라졌다""던 국힘…요즘 최대 계파 '유승민계' 떴다",2021-04-25 16:04:00,2021-04-26 04:02:20,jsb0****,사라져야 할 쓰레기 정치인중 일인이다. 유승민은 김무성과 더불어 이 나라의 재앙시대를 경험하게 한 시대의 패륜아다. 이자의 면상은 물론 이름석자도 들리거나 보이지 않기를 소망한다.
"""계파 사라졌다""던 국힘…요즘 최대 계파 '유승민계' 떴다",2021-04-25 16:04:00,2021-04-26 02:09:15,Kyu ****,요즈음 유승민 김무성이 짖거리는 잡소리가 여기저기서 나돌고있다 대통령을배반하고 국민을 우롱하고 희대의 역적놈들이 나서는데 정치하는놈들은 우앙좌앙하면서 찍소리도없구나 모두가 다 고사포에 맞아죽어야 할놈들이다
"""계파 사라졌다""던 국힘…요즘 최대 계파 '유승민계' 떴다",2021-04-25 16:04:00,2021-04-26 01:46:47,big ****,관리자에 의해 삭제된 댓글입니다.
"""계파 사라졌다""던 국힘…요즘 최대 계파 '유승민계' 떴다",2021-04-25 16:04:00,2021-04-26 01:38:36,김****,문재인의 동업자들 김무성 유승민 김종인의 목표는 내년 대선에서 야당을 분열시키고 이 나라의 공산혁명을 완수시키는것이 목적이지! 초선들을 은근히 지원해서 우승민계를 키워준 놈이 바로 김종인 지금은 윤석열을 끌어들여서 역시 분열책동으로 이 나라를 팔아 넘기려는자가 바로 김종인. 그는 원래부터 보수주의자가 아니었다. 유승민의 역활은 대선에 출마해서 표를 분산시키려는 이놈들의 계획의 일부일뿐 유승민은 절대로 경선에 나서지 않고 패배하더라도 끝까지 표를 분산시킨다!
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-05-07 22:33:57,감****,아지까지 윤석열지지율은 풍선이다. 검증된 것이 하나도 없다.스스로 검증대에 올라 통과하면 밀어주고 거부하면 다른 사람을 찾아야 한다. 불었던 풍선 놓아버리면 피리리하며 땅에 떨어지고 만다.
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 20:58:23,sons****,백번 당을 바꾸어봐라 그나물에 그밥이다 사람을 바꾸어야 한다 사람을 해먹을만큼 해먹고 욕도 먹을만큼 먹었는자 다 물러나라 그리고 꽃길을 만들라 윤총장님이 밟고 들어오게
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 19:01:53,youn****,"윤석열총장, 정치하지 말고 차기 법무부장관하면서 외압 막아 주고 훌륭한 후배에게 문재인정권 신적폐 척결해 주세요."
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 17:18:02,thin****,근디 대한민국 국민생태계 교란 파괴하는 조선족쟁이 외국인쟁이 재명이늠이 뭘 잘했다고 지지율 1위당가 대한민국 겨들오게 해 무단점령하게 해주고 있는 조선족 중공족 외국인 즌라인 총동원령 내려 지지율 끌어올리는 중?
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 16:04:07,김****,여든 야든 당을 바꾸지말고 사람을 바꾸는것은? 정치 선진국좀 됨시다 그밥에 그나물 당바꾸고 그사람들 아무의미없을듯
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 15:48:17,바****,국민의 짐당도 결국 자기 무덤을 파고 있네 보수 좋아하네 문재인패거리들의 퇴로를 열어주는 개헌은 절대 안된다
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 13:44:54,이****,홍준표 ㆍ유승민 ㆍ김무송은 나오지ㅈ마세요 내년 선거 망칩니다
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 21:00:52,sons****,준표는 아직 유통기한이 남았고 무대는 거의 은퇴수준으로 자숙하고 있는데 최악질 유승미니럼이 지가 망가트린 당에 대갈 쳐들고 있습니다 저럼 더러운 흉기입니다
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 13:13:16,Pete****,윤석렬이 보수정권 궤멸?? 머 어찌보면 지들논리에는 그게 맞기도 하겠네요. 보수정권 궤멸은 박근혜가 대통령이 되지 말았어야 하는데 된게 문제였죠. 그게 보수정권을 몰락시키는 아주 파멸시키고 말았죠 윤석렬전총장은 올바로 검찰직과 총장직을 수행한거 뿐이고요 아직도 이런 논리가 지지자들과 국힘의원에 남아있다면 그런사람들끼리 당차리고 국힘은 윤석렬 안철수 홍준표 유승민등 모두가 하나되어 담 대선에 준비해야 할것이다.
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 12:59:08,ju00****,윤석열 전검찰총장은 국가범죄자입니다 ㅡ당당하면 이정희 공개 증언케해야 합니다 ㅡ페이스북 이정희계정
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 12:23:10,gang****,윤 전 총장님이 국힘에 가건 제3세력을 만들건 전 계속 변함없이 지지하겠습니다
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 11:40:33,gaba****,승미니는 왜 여기서나와~! 행님 62석 됐심더..ㅋㅋ
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 21:02:24,sons****,이완용 발톱의 때보다 더 더러운 럼 유가럼
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 10:34:14,bk19****,어제 어떤 기사에서 읽었는데... 대깨문 탈출은 지능순이라네 생각해보니 맞는 말이네
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 10:17:37,전****,"어차피 홍준표도 복당할텐데.. 홍준표,유승민,안철수 등등 쉰 비빔밥에 윤석열이 너도 한 몸 담가 비벼라. 밥에서 똥냄새 날거다."
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 10:06:20,Libe****,윤석열은 과거 보수정권을 괴멸시킨 원죄는 분명히 있지만 뚜렸한 대권주자가 없는 현재의 보수세력에게는 유일한 희망인것도 사실이다. 윤석열은 지금 분명한 입장을 취할 필요가 있다. 국민의힘과 힘을 합쳐 정권을 재창출 하여 나라를 바로 잡는 일에 동참할것인지를 결정해야 한다. 좌고 우면 하면서 간보기로 시간을 끌고 우유부단 한 태도로 일관한다면 그는 과거 반기문의 전철을 밟게 될것이다.
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 21:07:40,sons****,그누님 감방살이 하건 말건 나는 젤 걱정인게 성웅 박정희님에게 누가 될까 젤 걱정입니다 물른 안타깝고 안타깝지요 여자의 몸으로 저지경이 됬어니까
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 21:05:25,sons****,별 잘못업이 감방살이 하는것도 지 무능해서 받는걸 어쩌 겠습니까 무능했어니까 지졸들에게 등어리 칼맞고 깜방살이 하지요 보세요 오늘의 나라꼴 완전 주사 공산개들 놀이터가된게 누구때문입니까 ??
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 14:21:30,Jaso****,밑에 댓글단 gang씨에게 물어봅시다.그럼 박근혜는 아무 잘못이 없단 말이요? 기소와 판결이 모두 엉터리 라는 말인가?
"지지율 떨어진 尹···국민의힘 ""당 바꾼다, 오시라"" 빨라진 손짓",2021-04-09 05:00:00,2021-04-09 14:21:27,Jaso****,밑에 댓글단 gang씨에게 물어봅시다.그럼 박근혜는 아무 잘못이 없단 말이요? 기소와 판결이 모두 엉터리 라는 말인가?
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-04-01 02:13:57,박****,우리공화당 조원진대표님이 대통령유력후보다 이땅에 마지막 정의로우신분 한분뿐이다.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-30 13:43:08,jys0****,유승민 진짜 싫다싫어 왜 저리도 자신의 주제를 모르고 깝치는지....
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-30 11:21:46,yho9****,"은근히 피알하냐?넌 빼고,"
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-30 06:20:35,bhak****,유승민 당신은 빼라.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 21:08:45,행복****,다른사람 다 끌어 모아도 유승민하고 김무성은 영원히 퇴출돼야함 여기에 끼어든다면 같이 오염돼 용도 페기해야함
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 19:56:03,sons****,뭐라 이 재래식 화장실 구대기같은럼아 찢어진 주뎅이로 나발불면 다 말이냐 이 천하간신럼 아 오늘날 이땅을 저 더러운 주사 공산개들애게 오찌 먹고 나라 팔아넘긴 주사공산개 앞잽이럼 천하의더러운 기생충 가래침도 아까운럼 ㅍㅍㅍ
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 18:41:22,gaba****,승미니 대구시민들이 호적파냈습니다...아무나 줍줍 쓰세요..무료입니다
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 19:58:11,sons****,그더러운걸 누가 가질까요 쓰래기 수거표 붙여 수거할겁니다
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 16:02:23,obh4****,"잘못된 판단이 한정치인의 앞날에 검은구름이 되어서 뿌연길이 가시질 걷히질 않네!!! 유승민 전의원,김무성 전의원 等等等... 또선거때가 되니까 숟가락 얻을려고 몸들 푸시나 본데요? 그냥 가만히 있는게 도움이 됩니다..."
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 15:23:51,spar****,다 좋은데... 배신의 아이콘 유승민은 제발 빠져라.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 15:18:29,dant****,관리자에 의해 삭제된 댓글입니다.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 14:40:53,daeh****,참~ 머리 나쁜인간이네.그러니 미래을 못보고 탄핵 선봉에 섯지.넌 안된다 구데기 보다.더러운 동물이다
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 13:57:54,maze****,유승민의원의 그릇은 원내대표도 넘칩니다. 윤석력총장 단일화에 힘이나 보태고 괜히 솓가락 얹진 마세요. 보수층지지자들 화 납니다.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 13:56:53,유****,"대선후보 경선이 무슨 고스톱이냐?당신 포함 유, 안, 홍 네명이라니...홍이나 당신이 광팔고 뒤에 앉아서 입닫고 있어야 할 상황일탠데."
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 13:30:12,song****,관리자에 의해 삭제된 댓글입니다.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 12:59:26,alut****,개라도에빌붙어사는씨빨간신배는자식읎냐? 쪽팔릴텐디?
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 12:55:56,eks2****,애^비 때부터 반대당이 김영삼이 우파인줄 알고 끌어들인 노태우 시절에 김영삼 똘만이로 큰 졸개다 야들은 결코 보수가 아니다. 그냥 반역자로 기억하시면 됨
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 12:50:08,eks2****,꼴값을 떨어요! 반역자! 나라 맞기면 팔아 먹을 X
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 12:39:51,jsb0****,똥을 싸고 자빠졌네. 지렁이급이 무슨 용꿈을 꾸니.
"유승민 ""尹, 강력한 경쟁자…나 포함 尹·安·洪 단일화 해야""",2021-03-29 09:49:00,2021-03-29 12:33:08,이****,니는 아무데나 숫가락 얹을려고 하지마라... 여긴 니가 나설 자리가 아니다. 알겠느냐????
3000만원 낸 野 원내대표 후보…중도vs제갈량vs투쟁vs젊음,2021-04-25 09:00:00,2021-04-30 18:27:48,smil****,권성동 아웃 시원하다. 그래도 바깥 일반 보수시민의 정서상 권성동은 보수를 말아잡수신 4인방중 하나...
3000만원 낸 野 원내대표 후보…중도vs제갈량vs투쟁vs젊음,2021-04-25 09:00:00,2021-04-25 10:20:07,bsks****,관리자에 의해 삭제된 댓글입니다.
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-12 17:49:29,seon****,아무리 그래도 무성이 니는 아니다. 덩치에 어울리지 않게 야비하다.
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-12 15:09:34,choe****,"김무성이는 지극히 한심한 놈이다. 아주 비겁한 배신자, 유승 뭐시기하고 똑같은 놈이다."
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-11 09:56:18,pone****,다음 국민의당 대선 후보는 안철수나 윤석열이 되면 정권을 바꿀 수 있다.
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-10 17:44:39,jms0****,니들이 박근혜만 끓어내릴 줄 알고 벌인 일이 나라를 이 꼴로 만들고 있는데. 네 너미 입털일도 때도 아닌것 같은데.
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-06 12:50:49,neti****,"카트 김무성,,도대체 누가 누구를 평가하고 코치하는가? 국민들 개돼지로 만드는데 일조했으면 반성하고 조용히 살아라. 입다물고 조용히 있는게 보수 도와주는거다. 정계를 떠난다했으면 조용히 낙향해서 소나 키우면 살아라."
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-03 11:28:47,48by****,무성이 선무당이 사람잡네 제잘못안니라고 억지나부리고 그얼굴 안나왔으면.. 고향가서 예언하고 무당이나해야지
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-03 09:57:08,hibb****,박쥐
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-03 08:12:13,ajgi****,배신자
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-02 10:35:38,swc2****,이러든 저러든 배신자 네놈은 아.가.리 찢기 전에 함부러 아.가.리 놀리지 마라
김무성 “尹 신당론 뭘 모르는 소리…이재명·친문 동행 힘들것”,2021-04-24 00:03:00,2021-05-01 15:03:07,xhdd****,네넘은 뭘 아는게 있나? 너는 네넘의 하루 앞날도 모르는 넘 아니더냐?
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-05-14 02:40:28,osy8****,"청문회 한번봅시다 국민들에게 온갓 망신을 다주고 임명한다,이게나라맞읍니키"
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-05-07 02:14:09,moon****,위의 여론기관중 특별한 곳은 한곳정도? 그것도 네곳이 합쳐 1000여명 응답? 그 표본의 일관성과 신뢰도가 얼마나 되겠나? 여론 조사의 초보자 들도 이런 조사는 헛거라고 말할 지경이다 * 앞으로 이런 짓 하지 마~ 이게 뭐냐?
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-24 17:46:11,ad81****,A4용지의 마왕 우리이니
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-23 17:33:55,황****,관리자에 의해 삭제된 댓글입니다.
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-23 14:51:32,jemi****,"차기주자 논 하지 말라 쓰레기 언론아., ,니들 눈에 차는 거지같은 정치 푸락치 보다 훨 뛰어난 지도자가 있다 허경영의 강력한 지도력이 이 나라를 바로 세울 것이다 국민을 위한 33정책이 뭔지 모르는 언론 쓰레기들은 앞으로 폐간 될 것이고 국민기만한 방송사는 폐업된다 대통령될 지도자는 허경영 뿐이다"
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-23 11:00:33,김****,대한민국의 인물이 이렇게도 없나~?
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-23 09:20:10,ever****,깜방에서 보자 잘가라 짜이찌엔
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-23 08:49:12,권****,"하~ 답답한대한민국국민여러분! 제~발이제는정신좀차리이쇼~그동안,한번은좌파,한번은우파해봤으면이번에는이런거다집어치우고정말로우리국민한테바로바로해주는대통령을뽑도록합시다!"
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-05-10 16:56:53,Just****,이재명씨 어떻습니까?!!!
"文 부정평가 59%로 최고…차기주자, 이재명 25% 윤석열 22%",2021-04-22 12:52:00,2021-04-22 21:20:04,jhy7****,59% 밖에 안된다구요?
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 15:31:42,임****,리얼미터 그걸 누가믿는다고 발표을하냐
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 07:46:15,okle****,지금 처럼 권력을 이용한 탈법 불법이 자행되지 말고 법에 의한 질서가 회복되는 나라가 되기를 기원합니다 인권 변호사라는 사람이 법을 우습게 보는거 보고 권력이 참 무섭다는 생각입니다
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 03:03:19,ogeu****,더러번당 대문 닫어라 쪽까지 말고
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 19:22:26,김****,윤석열 총장님 적극 지지합니다 .
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 19:04:23,Abra****,검찰이 대통령?. 배은망덕한 인간이?
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 08:41:08,?****,뻔뻔당이 멀 해 주고 배은망덕이게 뻑하면 배은망덕이래 무식하게 대깨문들은 지들이 신이라 생각하나 문재인교주가 믿는 대깨문신
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 08:18:51,mjpa****,인권변호사 대통령은 어떠신가?
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 19:02:33,leee****,이재명....먼지 탈탈 털린상태 윤석열....먼지 아직 털 준비중 결국 누가 되겠나.......
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 08:43:01,?****,총장시절 탈탈 털었지 더 나올게 있었으면 대깨문들이 가만히 있었을까
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 16:18:25,dla8****,기레기들 윤대통령께 충성!
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 15:50:27,good****,윤석열이 국민의짐에 들어가야 가능한 일이다.
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-20 08:19:54,mjpa****,국민의짐이라고 하지 마세요. 이죄명이 말한 거에요.
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 15:18:03,bsks****,관리자에 의해 삭제된 댓글입니다.
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 15:07:59,이****,박범개는 윤석열 총장에게 살려주세요 하며 싹싹 빌어라. 혹시 아나? 옛 정을 생각해서 살려줄지? 범개야 니도 참 안되었다. 우찌 감투를 써도 꼭 요런 시기에 고런 감투쓰고 고따위 싸기지 없는 일을 했뿌렸냐?
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 19:23:26,김****,그런날이 꼭 오리라 믿습니다 .
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 14:59:34,nws5****,"현 정권을 하루속히 바꾸라는 국민의 의견이라고 보입니다,,"
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 14:56:19,spar****,"소주성, 탈원전, 부동산실패, 세금수탈, 중국몽, 친북정책 등의 실정을 단죄할 수만 있으면 그게 윤석열 아니라 그 누구라도 상관치 않는다."
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 14:40:30,siki****,ㅋㅋ 죄명이는 홍어와 대깨문들 밖에 없네
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 14:26:42,jaco****,윤석열 빨리 나와라 국힘과 힘 합치자
윤석열 51.1% 이재명 32.3%…윤석열 51.6% 이낙연 30.1% [리얼미터],2021-04-19 11:35:00,2021-04-19 14:09:43,rjtk****,밑에 정신나간 꼴통은 이스라엘과 우리나라에 대한 미국의 입장차이조차 구분 못하는 한심한 놈이니 저런 헛소리나 주절대는게지.
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-10 14:05:21,ybhd****,"대한민국의 수치. 언론의 종양. 언검유착 범죄자. 일본의 성노리개. 일본극우 언검유착 홍석현의 중앙일본, 성범죄와 해외불법비자금 조성. 유료부수조작 방상훈과 방정오의 조선일본. 777억 금융사기범 윤석열과 66억 3300만원 국민세금 아들딸 입시비리로 쓴 나경원. 300명 살인마 황교안까지. 사악한 악마들로부터 국민과 국가의 민주주의를 위한 개혁을 위해 고군분투하시는 것 수고 많으십니다. 끝까지 견뎌주십시요. 자살 당하지 마십시요. 언검유착 범죄자. 싸이코패스 조중동 기자들의 펜이 춤을 추더라도 결코 포기누 안됩니다!!"
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-10 05:49:41,윤****,"국힘당은 차기집권에만 욕심이 있지, 집권후 어떤 나라를 만들겠단 구체적 비전제시도 없다. 정부가 하는 일에 반대만 해온 습성 때문이다. 대권후보도 없다.윤석열에만 욕심을 낸다. 지난 대선에서 2위한 홍준표가 복당을 호소해도 완강한 거절이다. 김종인 다음으로 주호영도 원내대표직을 내려놓아야 한다.홍준표릏 대선후보로 추대해야 이재명과 대결할 가능성과 집권당의 빛을 찾게 될것이다 ㅡ"
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 17:10:54,kyds****,관리자에 의해 삭제된 댓글입니다.
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 16:35:10,kyds****,관리자에 의해 삭제된 댓글입니다.
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 16:34:36,kyds****,관리자에 의해 삭제된 댓글입니다.
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 15:38:32,2015****,"이 분의 주장은 독일 석사 수준에 꼭 맞는 정도다. 그 이상은 전혀 아니라고 본다. 대한민국헌법을 개정해서 대통령제를 의원내각제로 하자는 것은 본인의 입장에서 정당 비대위원장을 해본 경험을 기초삼아 집권을 해보고자 하는 야욕에서 나온 주장일 뿐이다. 스스로 반추해 보면 알 것이다. 정당에서도 비대위원장이라는 비정상적 독임 직위를 누리니 어느 정도의 성과를 얻은 것이지, 의원내각제 방식의 정상적인 정당 체제라면 결코 어떤 성과도 얻지 못하고, 중구난방의 정당활동을 하다가 끝났을 것이다. 대표적인 사례가 홍준표의 경우다. 정상적인 당 대표가 되었으나, 비대위원장처럼 독임적 대표가 되지 못하니, 최고위원들에게 이러저리 끌려다니다가 침몰한 것이다. 정당에서도 그런데, 하물며 의원내각제 정부형태라면 어떻게 될 지는 이미 우리가 충분히 체험했다. 제2공화국을 파멸시킨 군사쿠테타로 인한 제3공화국 탄생을 통해서 말이다. 그런데 또 다시 그것을 되풀이 하자고 하는 것은 매우 잘못된 처사라고 본다."
[고정애의 직격인터뷰] “당 밖에서 사람 끌어오다 오합지졸 만들면 혼란만 와”,2021-04-09 00:48:00,2021-04-09 14:49:24,warm****,김위원장 말씀에 동감입니다 쓰레기 모으지 마시고 자생하시길 바랍니다 홍준표 김문수(나사가 빠지고 뇌새포가 많이 죽은 것같아 미친 목사 따라 다니고) 받아 들이지 말고 쓸모없고 갈데없는 안철수도 버리세요 드러눕은 꼴통 나경원도 도태시키고 새로운 바람으로 중도보수를 지향하세요
