제목,날짜,작성일,작성자,댓글
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-06 11:44:00,식민지 국민들,"군인출신 대통이 물러나고.... 민간인 김영삼이가 대통되고부터~~~ 물가가 오르고, 살기가 점점 힘들어 졌다는걸 아는 사람들이 있을까??? 민간이이 대통된다고 꼭 잘되는건 아닌데???? 왜 그리 권력의 맛에 모 헤어나는지,,,,, 에고~ 권불10년이 무슨 말이여~~~ 한심한 중생들,,,, ㅉㅉ ㅉ 죽어서도 권력 가지고 죽냐!!!"
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-06 11:41:00,식민지 국민들,"문재인식 기후제발…. 25번째 부동산 정책에 실패하자,,,,, 변씨를 영입하여 3기신도시라는 청사진을 네놓았지만,,,,, 문재인은 대통령하기엔 """"너무나 역부족인 인간""""임을 또 다시 드러넸다!!! 청와대, LH, SH 직원의 ""친인척""까지 전수~ 조사해라!!! 부실하게하거나 못한다면,,,, 80년대의 ""영웅"" 전두환을 초청해서라도,,,,, 그사람~ 나라일 참~ 잘했다니까 그럿샀네,,,,, 부정하고 싶냐???"
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-06 10:57:00,sj****,"쩝쩝이
4년 동안
나라 빚 350조 폭증
대깨문들 좋겠슈
앞으로 니들이 다 갚아야 허니"
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-07 03:25:00,아래미,"@sj**** 국민은 모두 세금 내죠.
당신은 일본 사람입니까? 니들만 세금 내라고 하는거 보니."
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-06 10:33:00,라일락,인권 민주 독제나쁜 것덜이 더 망쿠망
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-06 10:20:00,kjd****,"독창적이기는 쥐뿔,
쓸데없는 얘기 늘어놓기."
[박성민의 정치 인사이드]진영의 틈 벌리는 중도…2022년판 ‘4자 필승론’?,2021-03-06 06:00:00,2021-03-06 09:57:00,blueeye****,이승만이 빠졌네여
[아침을 열며]‘우공이산’ 정치인은 어디에,2021-03-15 03:00:00,2021-03-15 09:59:00,cha,"문재인이 나라를 다 망쳐버린 결과물이 이것이란다.

성추행범 오거돈이 가덕도 인근에 8만평의 땅을 소유한 것에 대해
과거 오 전 시장 일가의 토지 관련 소송을 문재인이 담당했다고
중앙일보가 밝혔다.
본인들을 엄청 ""공정, 정의""를 외쳤지만
다 쓰레기, 인간 탈을 쓴 괴물들이다.

인류 최악의 독재자에게 usb를 건네 핵간첩질을 한 자이니 오죽하겠나?"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-13 02:10:00,choibs****,ㅋㅋ 박용진 국개의원은 10분이면 밑천 거덜날것같고만... 윤석열 대통령 후보는 대단한고얌 ~~
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-12 09:27:00,달광,50분만 토론하면 되지!
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 17:56:00,김성진,시간이 문제가 아니라 내용을 봐도 중심이 없는 말이 아닐까요?
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 15:47:00,제우스,ㅋㅋㅋ 그래서 지금 대통령은 그렇게 유능하셔서.. 잘하고 계신가요?
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 15:27:00,누군가,지금 당장은 그럴수도 있다고 본다. 하지만 몇달 지나서도 그럴까? 윤전총장의 준비가 완료되면 더듬어민주당 누구도 이길 수 없을 거라고 본다. 너희들은 이미 썩은 수구세력이 돼버렸다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 15:26:00,이진태,"그걵. 아무문제가 안된다네!
지금부터 외교건,국내건 공부하면 되고, 혼자 정치하나?
잘난체 참 심하네! 박용진"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 13:57:00,-,"윤석열이 뒷짐지고 똥배 내놓고 다니는 꼬라지 봐라, 그게 검찰 조폭 두목짓이나 어울리는 놈이지, 마누라랑 장모 검증들어가면 개떨려서 똥물 뒤집어 쓰고 깨갱하고 나자빠진다"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 13:52:00,Harry Oh,"하... 요 518 폭도의 후예 시키.
너도 유공자냐?
이름이나 까라.
1분면 넌 떡된다.
개뿔도 모르는 어린넘이 날뛰기는..
꼭 홍위병 같구나."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 13:34:00,케이비에스다,우리가 윤총장을 지지하는것이 정치를 잘하거나 나라일을 잘해서라고 생각하냐? 정치적 밑천 없는 인물을 찾는거다. 더불어민주당은 저런 모재리들을 데리고 어찌 당운영을 하지?
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 12:59:00,tnqlsa****,"너보다 나이 많은걸로 알고 있는데 어디 앉혀서란 말을 쓰냐?
니보다 어린사람안테 쓰는말아니냐?
그나마 민주당에서 생각이 좀 있구나 했는데 너도 똑같구나.
1시간만에 밑천이 드러날지 안할지는 얘기해봐야하는거고"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 12:45:00,땅 땅 땅,박용진은 10분만에 똥구멍 다 드러날걸~~~
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 12:41:00,00,"밑천은 지금 따블당이 드러나고 있는데 20년 지지하면서 반대파와 싸웠던 내가 한심할 지경
이정도로 나라 개판 만들줄 누가 알았을까 ㅋㅋㅋㅋㅋ"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 12:41:00,허남골,"너 이노 옴 들이 말하는 정치적 자산이란것은 입만가지고 떠드는 것에는 이제 진절머리가난다
지금 대한민국에는 나라와 국민을 위한 진정한 지도자를 원한다 그지도자는 너네들이 말하는 그런 자산은 아무쓸모가없다는 것을 법과 원칙으로 모든 국민을 하나로 뭉칠수있는 진정으로 공정,정의,부패없는 나라를 만드는데 적임자가 윤석렬 보여 줬다는데 있다 쓰레기 인간아!!!!"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 12:15:00,KIG카페지기,이런 사람이 국회의원인가요? 쌈꾼이지.. 말 잘해서 잘되는 것 본 적 앖어요.. 불의와 타협하지 않고 직을 던지는 사람이 중요해요. 당신도 국회의원 직을 던지고 말해요
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 12:11:00,gjc****,에이 캥깽
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 10:07:00,하늘호수,구구절절 옳은 말이네...
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 09:54:00,데롬,하다 하다 별 소리 다 하고 있다. 덜떨어진 인간 같다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 09:48:00,gog,윤석럴 개검준수밖에 왜울줄 몰라.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 09:40:00,gog,정치개검 개썩럴은 일본순사 흉내는 다낸넘이야.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 09:38:00,gog,"정답입니다, 윤석럴은 금방 사라진다, 저런종류 한두번 격어봤나."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 09:02:00,gib,룸싸롱 얘기하면 검사들은 많이 들락거려서 .. 가보지 못한 박용진씨는 질꺼야 !!
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 08:53:00,노인Z,어렵게산다
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 08:21:00,장성석,놀고있네...그래서 아는게 많아서 너희들은 정치를 고따위로 하고있냐...? 국민을 뭘로알고....2
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 08:13:00,Tommy Taewoo Lee 李泰雨,맞는 말이다
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 07:14:00,김중만,"윤석열검찰총장 힘내세요 더듬당이 하는 개수작 국민들이 안 믿습니다 용진 저런 국개의원 어디서 개거품
물고있냐"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 06:50:00,-,"박의원님 말씀이 심하시구만.~~
검찰총장까지 하신 분한테 그래도 머리속에 뭔가 든게 있을 텐데.....는 개뿔
3분짜장~~~ 3분컷당하고 어벌벌~~~ 하다가 부패 우짜고 국민을 위하여 우짜고 하다가 삐져서
나갈 사람을 그렇게 높게 평가하면 많이 잘 못 하는 겁니다."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 02:35:00,함흥차사,그래도 너보다는 나을걸
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 01:27:00,bon,"박용진? 이 사람 그렇게 않 봤는데
이제보니 전형적인 더불어 주물럭당 형색이구믄.
박용신슨상?
나는 슨상을 단 1분안에 거덜낼 수 잇슴다."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 00:59:00,zz,정치하는 새끼가 주둥이라도 잘털어야지 저딴걸 자랑이라고 말하고 자빠져있네
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-11 00:05:00,kiljuk****,너도 정내미 떨어진다 더듬어 강간덩 출시누아니랄까봐 ㅈ까
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 23:11:00,my chang,"그것은,
정직하지 못한, 그대들의
생각일뿐,~~~"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 23:10:00,fre,문통도 토론실력 빵점인데 대통령 선거에서는 이겼던데 뭘.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 23:09:00,파스텔,자네는 밑천 두둑하냐? 법조인이 법에대하여 잘알면 되지 뭔 밑천이야? 남을 그리 비하하고 너는 올라가고 싶냐? 왜 박 그네 잡아들일때 뭔 안다고잡아들이냐고 하지 그랬어? 저질들 ~
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 22:54:00,김영석,"옹아리하던 녀석이 입 떨어젔다고 욕부터 하네.
임마. 똥 오줌이나 잘 가려."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 22:44:00,천로역정,"유창한 언변으로 토론 잘하는게 중요한거 아니에요.
이 나라를 정말 사랑하고 국민들을 위하는 마음이 더더더 훨씬더 중요한거죠.
대통령이 모든 분야에 걸쳐서 전문가들 처럼 알수 없어요.아니 몰라도 돼요.
적재적소에 좋은 인재들 등용 시키면 되는 거에요."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 22:38:00,chan****,박용진ᆢ너는 갖고 있는 밑천이나 있니? 굳이 하는 핑계와 말이 있지 ᆢ 전정권에서 했다. 내로남불ㆍ국민팔고ㆍ더듬는 성추행 하고ᆢ개뿔이다ᆢ
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 22:30:00,라일락,ㅇㅈ 한다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:46:00,땡크미,진정한 지도자는 자신의 비젼을 제시하지만 간신배들은 남 헐뜯기 바쁜 법이지.. 밑천이라는 것이 꼭 많이 아는 것만은 아니지. 그 사람의 됨됨이와 생각이 훌륭하다면 많이 아는 간신배들보다 훨 낫지.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:36:00,드루와,"박의원님, 그렇게 안봤는데
아! 모르는것은 죄가 아니지?
무식이 죄인것이고
지도자는 하늘이 맹글기도 하지만
사람들이 맹글기도 하는걸 봤자니어..."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:30:00,이바호,윤석열 차기 대통령이 뭐하러 하찮은 자네와 토론하겠는가? 분수를 모르면 주제라도 알아야지.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:29:00,요즘신나,"구역질 나는 정치인넘들 중의 한넘일세, 남 비난하고 까서 돋 보일 생각말고 너나 국민위해 뭘할까 니 앞길이나 걱정하세요"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:21:00,박동운,"박용진의원 나리
거시기 장수출신이라 국회의원은 강북에서 장수할 지 몰라도
세치혀바닥으로 말장난혀서 거시기하면 느그 동네사람들도 의원나리를 거시기합니다.
앞으로 말조심하고 자중혀요."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:14:00,my chang,"그것은,
정직하지 못한, 양아치들의
생각일뿐,~~~"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:52:00,ARISU,"박0진님! ""거두절미"" 하고 ""장담한다""는 이 표현! 이 정권 누군가의 트레이드마크처럼 된 수사아닌가요?
함부로 따라하지 마세요. 불경스럽다 하지않을지?
그간 님의 의정소식중, 소신에 당당함이 있어 선한 신뢰를 보냈으나, 금번 윤 전총장 등장에 예민하게 반응하며, 섣부른 자신 몸집불리기 시도는 가히 경망스럽다고 보오.
우선적 집권당 내 경쟁구도로부터 수성을 쌓아내고, 나아가 광야로 웅지의 첫발을 떼시길 바라오"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:51:00,Harry Oh,"아직도 518 폭도 넘들이 많이 설치네
촌넘들아 유공자 이름이나 까고 떠들어라
LH 놈들이나 유공자 넘들 6-8억씩 타먹고
온갖 혜택 누린거나 모가 틀리는가?
원조 왜구 놈들..."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:47:00,욜롤로,"아녀...윤석열 잘 할거여.
시험공부도 오래 했고,
두 여성분에게 인생공부도 많이 받았을테니까..."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:52:00,소싱,@욜롤로 반기문 꼴 나는거지 ....그때 반기문 냅다 뺏자나....ㅋㅋㅋㅋㅋ 뒤도 안돌아 보고 .ㅋㅋ
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:47:00,Harry Oh,"쨔샤
네가 좋아하는 이석기하고 주체사상 공부나 하거라.
네가 좋아하는 동성애자 하고 살던지..
조동아리만 살아있는 얼빠진넘"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:40:00,ARISU,"박0진님! ""거두절미"" 하고 ""장담한다""는 이 표현! 이 정권 누군가의 트레이드마크처럼 된 수사아닌가요?
함부로 따라하지 마세요. 불경스럽다 하지않을지?
그간 님의 의정소식중, 소신에 당당함이 있어 선한 신뢰를 보냈으나, 금번 윤 전총장 등장에 예민하게 반응하며, 섣부른 자신 몸집불리기 시도는 가히 경망스럽다고 보오.
우선적 집권당 내 경쟁구도로부터 수성을 쌓아내고, 나아가 광야로 웅지의 첫발을 떼시길 바라오."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:36:00,ph****,법대로도 안하거나 못하는 아시타비가 문제이다.우선 그것부터 하라. 박용진은 그게 정치라는 것부터 알라. 박용진은 5분이면 밑천 끝난다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:30:00,퍼머넌트,전나 무섭나 보다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:28:00,퍼머넌트,너는 나랑 30분만 얘기하면 밑천 다 나온다. 쒸레기 같은게...
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:14:00,크레토,도독놈 때려잡아 정의질서 회복이 최우선.. 나머지는 총리가 해라
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:03:00,고집불통,집권당 소속이지만으로서 어쩌다가 정론을 펴는 일도 있어 좋게 봐줬는데 이 발언을 보니 역시 피는 못 속여. 대통령 후보군에 이제 겨우 명함을 내민 깜도 안되는 자가 그래도 라이벌이라고 헐뜯는 걸 시작. 태생이 속물인 걸 어쩌랴.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 20:02:00,kimsh****,"박용진 은 본인이나 걱정해라
윤석열이는 걱정 할 피피료조차 없는 존재니까
인간의 가격을 쬠 볼줄만 안다면 그냥 답이 나오는 존재야
그래도 국민 짐당에는 썩을 대로 썩었더라도 윤석열이 보다 더 훌륭한(스펙이 좋은?) 기라성 같은 자들이
바글바글거린다는 사실을 알기 바란다
어디서 양아치 보리알 만큼도 안되는 윤석열이 정도가 짐당에서 명함을 내밀겠는가
짐당 에 있는 기라성 같은 스펙을 가진 애들이 윤석열이를 그냥 놔둘것 같 은가?
석열이는 지지율 올리려는 바람잡이 정도에 불과한 존재인데
용진이가 크게 착각을 하고서 큰걱정을 하듯이 떠들고 자빠졌냐 이거야"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:50:00,레전도이쇼요,철수랑 결국 연합할듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:32:00,alxl****,제2의 트럼프가..안나온다는것 보장못함...결국 찍고..후회를.......후회 할데는 이미 늦었다는.....
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:30:00,오아시스짱,정치적 밑천이 없는게 승리..나쁜거 안배웠으니..
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:28:00,박동운,"박용진의원님
1시간의 토론으로 불-알두쪽 밑천보는것 보다
미래를 예측하고 실행하는 결기와
진격의 거인처럼 실패를 두려워 하지않고 밀어부치는 결단있는
지도자를 우리는 원합니다."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:46:00,김종철-가을바람,"@박동운 야당 지도자는 그래도 됨. 여당 대표도 그래도 됨. 하지만 국가의 지도자는 실패를 두려워 하지 않는 게 아니라, 실패를 하지 말아야 함. 그래서 신중할 수 밖에 없음."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 21:09:00,박동운,@김종철-가을바람 실패를 하지 않는 비법....................문재인에게 답이 있습니다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:28:00,도랑,"새상에 우스게 소리중에 하나가 만물 박사라는 소리가있다 칭송의 소리도 아니고 비하의 소리도 아니다
그저 남보다 조금 많이 알고 있다는 소리다 그런데 박용진의 1시간 밑천 이란 소리 정말 듣기 거북하다
박용진의 전문은 무엇이고 문재인의 전문은 무엇이며 그 잘난 민주당 청와대 찌꺼리들의 전문은 무엇인가
그들의 전문은 힘의논리 강자존 논리 자신들 정권 유지에 미치광이가 되어 국민들 짓밟는 법안 내세우기에
혈안이 되어있는 인간들이다 그리고 조국은 사법부 시험에도 들지 못한 검찰 판사 사법부 협오증에 걸린 인간이다 그런 인간에게도 문재인은 고맙다 마음의 빚이 있다며 국민을 두번 울게 만든 일이 있었다
우리 온 국민이 알다시피 조국은 겉만 번지르르한 철면피 부를 찾는 강남 좌파의 대표적 인물 일뿐이였다
박용진 처럼 한쪽 뇌로 사람을 판단 하는 인간이라면 대선 주자가 될수도 되어서도 안된다
단 한번도 직장을 가진적이 없는 민주당 청와대 데모꾼들이 재산 신고 내역에 수십억씩 신고했다
현 싯가로 따지면 백억대가 다 넘는다 그들은 어떻게 부릉 축적했고 그들이 제일 혐오하는 세게 일류 대학에
자식들을 하나같이 유학 보냈을까 박용진아 네놈이 가진 생각이 정답이 아니라는걸 네놈은 알아야 한다"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:27:00,월호,박용진이 괜찮은 사람인 줄 알았는데 지금 이런 소릴 지껄이는 걸 보니 아주 못난 인간이구나. 당신이 얼마나 안다고 벌써부터 기고만장하며 막말이냐. 넌 나에게로 와서 좀 배워라. 인간이 겸손할 줄도 알아야지 얄팍한 지식갖고 까불긴 왜 까불어~ 한심한 작자야!
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:26:00,purple,정치꾼들이아 주댕이만 나불대며 몇날 몇일을 떠들겠지. 그게 자랑이냐!!
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:24:00,노영순,"윗물이 맑아야 아랫물도 맑은 법. 대통령 취임사 부터 금년 초 기자회견까지 문재인이 한 완전 거짓말은 오늘의 부정부패 사회를 만든 것 아닌가? 논문표절, 사기, 탈세, 과태료 미납, 갑질, 성추행, 위장전입, 부동산 투기, 폭력 등 도적질을 해야만 장 차관이 되고 참모가 되는 자격이 주어지는 세상인데 아래 관료들도 이런 때에 한탕 해먹어야 되는 것 안닌가?"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:22:00,겨울모자,"당신이 90도로 인사하며 껌벅죽는 문재인은 토론하면 밑천이 많나?
아무것도 몰라서 써준것도 제대로 읽지 못하더라
당신은 11년 농업인 문재인 사저 사과밭에나 가서 곰곰히 뉘우쳐라"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:17:00,노영순,"말 많고 입으로 떠드는 자들 보다 윤석열총장은 완전히 썩은 세상을 두고 오직 부정부패 척결, 공정과 정의 실천 만 하면 된다."
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:16:00,saq****,하긴 니들 입으로 정치 하긴 하더라 행동으로 옮기면 개판이고
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:12:00,노영순,박용진! 너만 잘난 줄 아는데 웃기지 마라. 네가 뭘 얼마나 아는데? 만물박사여? 윤석열 총장도 서울대학교 나오고 고시 패스했으며 세상살이도 산전수전 다 겪은 나이이다. 지금 생각하면 전두환이는 무식하다고들 해도 장관들에게 책임지고 일하게 해서 가장 살기좋은 국정운영을 했다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:48:00,김종철-가을바람,@노영순 그래서 전두환처럼 국정운영을 하면 별말없이 사실려우? 아마도 촛불이 아니라 몽둥이를 들고 나서실 것 같은데..
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:12:00,000000,"급이 다른데, 누가 하나"
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 19:04:00,byeong woo yu,달콤한 말 1시간 보다 진실 된 문장 1개면 된다.
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:57:00,필테크,용진아 니가 대선 출마 선언했냐? ㅋㅋㅋㅋㅋ 동성애 옹호하던 니가? 유치원3법 만들어가 온갖 분란 일으키다 맘카페년들 뒤로 숨었던 니가 ? ㅋㅋㅋㅋㅋㅋ
"박용진 “윤석열, 앉혀서 1시간 토론하면 밑천 다 드러날 것 장담한다”",2021-03-10 14:46:00,2021-03-10 18:55:00,솜씨꾼,"한미디로 검찰이 바로 서 있었으면 LH사건 같은 범죄는 일어날 수가 없는 사건이다.
사건 흐름으로 보면 보궐선거에 LH 사건을 야권집단이 이용해 먹으려 하니,
윤석열 검찰총장이 당장 그 책임에서 벗어날 수 없어, 윤석열을 황급히 사퇴시켜
여권에게 LH사건의 책임을 오롯이 전과하려고 야합한 행동으로 보이는데,
지난 총선 직전에 일어난 검언유착 사건에서 야권집단이 배운 것이 없다.
윤셕열이나 보수집단의 정치공작은 실패로 끝날 것이고, 지난 총선에 이어
이번 보궐선거에서도 참패할 것이다."
